scats_id,timestamp,lat,lon,location,flow_hourly,day_of_week,is_weekend,hour_of_day
2200,2006-10-18 06:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,959,2,False,6
2200,2006-10-18 07:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2388,2,False,7
2200,2006-10-18 08:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,3003,2,False,8
2200,2006-10-18 09:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2117,2,False,9
2200,2006-10-18 10:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1848,2,False,10
2200,2006-10-18 11:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1876,2,False,11
2200,2006-10-18 12:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1916,2,False,12
2200,2006-10-18 13:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1923,2,False,13
2200,2006-10-18 14:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1997,2,False,14
2200,2006-10-18 15:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2335,2,False,15
2200,2006-10-18 16:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2425,2,False,16
2200,2006-10-18 17:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2755,2,False,17
2200,2006-10-18 18:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2442,2,False,18
2200,2006-10-18 19:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1681,2,False,19
2200,2006-10-18 20:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1102,2,False,20
2200,2006-10-18 21:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1008,2,False,21
2200,2006-10-18 22:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,759,2,False,22
2200,2006-10-18 23:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,417,2,False,23
2200,2006-10-19 00:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,191,3,False,0
2200,2006-10-19 01:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,81,3,False,1
2200,2006-10-19 02:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,46,3,False,2
2200,2006-10-19 03:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,54,3,False,3
2200,2006-10-19 04:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,78,3,False,4
2200,2006-10-19 05:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,224,3,False,5
2200,2006-10-19 06:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,945,3,False,6
2200,2006-10-19 07:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2257,3,False,7
2200,2006-10-19 08:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2833,3,False,8
2200,2006-10-19 09:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2146,3,False,9
2200,2006-10-19 10:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1855,3,False,10
2200,2006-10-19 11:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1894,3,False,11
2200,2006-10-19 12:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2003,3,False,12
2200,2006-10-19 13:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1907,3,False,13
2200,2006-10-19 14:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1931,3,False,14
2200,2006-10-19 15:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2299,3,False,15
2200,2006-10-19 16:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2356,3,False,16
2200,2006-10-19 17:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2727,3,False,17
2200,2006-10-19 18:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2284,3,False,18
2200,2006-10-19 19:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1718,3,False,19
2200,2006-10-19 20:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1177,3,False,20
2200,2006-10-19 21:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1063,3,False,21
2200,2006-10-19 22:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,792,3,False,22
2200,2006-10-19 23:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,413,3,False,23
2200,2006-10-20 00:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,209,4,False,0
2200,2006-10-20 01:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,103,4,False,1
2200,2006-10-20 02:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,69,4,False,2
2200,2006-10-20 03:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,62,4,False,3
2200,2006-10-20 04:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,110,4,False,4
2200,2006-10-20 05:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,231,4,False,5
2200,2006-10-20 06:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,939,4,False,6
2200,2006-10-20 07:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2251,4,False,7
2200,2006-10-20 08:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2885,4,False,8
2200,2006-10-20 09:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2109,4,False,9
2200,2006-10-20 10:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2004,4,False,10
2200,2006-10-20 11:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1966,4,False,11
2200,2006-10-20 12:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2076,4,False,12
2200,2006-10-20 13:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2055,4,False,13
2200,2006-10-20 14:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1994,4,False,14
2200,2006-10-20 15:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2400,4,False,15
2200,2006-10-20 16:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2490,4,False,16
2200,2006-10-20 17:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2681,4,False,17
2200,2006-10-20 18:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2522,4,False,18
2200,2006-10-20 19:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1760,4,False,19
2200,2006-10-20 20:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1134,4,False,20
2200,2006-10-20 21:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1030,4,False,21
2200,2006-10-20 22:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,895,4,False,22
2200,2006-10-20 23:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,639,4,False,23
2200,2006-10-21 00:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,387,5,True,0
2200,2006-10-21 01:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,220,5,True,1
2200,2006-10-21 02:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,119,5,True,2
2200,2006-10-21 03:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,85,5,True,3
2200,2006-10-21 04:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,79,5,True,4
2200,2006-10-21 05:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,143,5,True,5
2200,2006-10-21 06:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,354,5,True,6
2200,2006-10-21 07:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,724,5,True,7
2200,2006-10-21 08:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1404,5,True,8
2200,2006-10-21 09:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1818,5,True,9
2200,2006-10-21 10:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2245,5,True,10
2200,2006-10-21 11:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2397,5,True,11
2200,2006-10-21 12:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2490,5,True,12
2200,2006-10-21 13:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2283,5,True,13
2200,2006-10-21 14:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2083,5,True,14
2200,2006-10-21 15:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2117,5,True,15
2200,2006-10-21 16:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1968,5,True,16
2200,2006-10-21 17:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,2004,5,True,17
2200,2006-10-21 18:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1812,5,True,18
2200,2006-10-21 19:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,1450,5,True,19
2200,2006-10-21 20:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,980,5,True,20
2200,2006-10-21 21:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,834,5,True,21
2200,2006-10-21 22:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,834,5,True,22
2200,2006-10-21 23:00:00,-37.816539975000005,145.0980472,UNION_RD N of MAROONDAH_HWY,769,5,True,23
2820,2006-10-01 00:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,392,6,True,0
2820,2006-10-01 01:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,232,6,True,1
2820,2006-10-01 02:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,172,6,True,2
2820,2006-10-01 03:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,123,6,True,3
2820,2006-10-01 04:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,100,6,True,4
2820,2006-10-01 05:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,120,6,True,5
2820,2006-10-01 06:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,191,6,True,6
2820,2006-10-01 07:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,308,6,True,7
2820,2006-10-01 08:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,444,6,True,8
2820,2006-10-01 09:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,814,6,True,9
2820,2006-10-01 10:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1025,6,True,10
2820,2006-10-01 11:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1177,6,True,11
2820,2006-10-01 12:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1289,6,True,12
2820,2006-10-01 13:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1278,6,True,13
2820,2006-10-01 14:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1202,6,True,14
2820,2006-10-01 15:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1200,6,True,15
2820,2006-10-01 16:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1282,6,True,16
2820,2006-10-01 17:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1337,6,True,17
2820,2006-10-01 18:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1059,6,True,18
2820,2006-10-01 19:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,683,6,True,19
2820,2006-10-01 20:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,624,6,True,20
2820,2006-10-01 21:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,700,6,True,21
2820,2006-10-01 22:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,394,6,True,22
2820,2006-10-01 23:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,187,6,True,23
2820,2006-10-02 00:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,122,0,False,0
2820,2006-10-02 01:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,63,0,False,1
2820,2006-10-02 02:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,37,0,False,2
2820,2006-10-02 03:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,43,0,False,3
2820,2006-10-02 04:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,70,0,False,4
2820,2006-10-02 05:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,159,0,False,5
2820,2006-10-02 06:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,532,0,False,6
2820,2006-10-02 07:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1283,0,False,7
2820,2006-10-02 08:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1229,0,False,8
2820,2006-10-02 09:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1201,0,False,9
2820,2006-10-02 10:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1163,0,False,10
2820,2006-10-02 11:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1083,0,False,11
2820,2006-10-02 12:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1233,0,False,12
2820,2006-10-02 13:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1223,0,False,13
2820,2006-10-02 14:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1338,0,False,14
2820,2006-10-02 15:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1813,0,False,15
2820,2006-10-02 16:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2049,0,False,16
2820,2006-10-02 17:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2207,0,False,17
2820,2006-10-02 18:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1817,0,False,18
2820,2006-10-02 19:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1058,0,False,19
2820,2006-10-02 20:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,687,0,False,20
2820,2006-10-02 21:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,641,0,False,21
2820,2006-10-02 22:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,485,0,False,22
2820,2006-10-02 23:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,236,0,False,23
2820,2006-10-03 00:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,100,1,False,0
2820,2006-10-03 01:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,48,1,False,1
2820,2006-10-03 02:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,23,1,False,2
2820,2006-10-03 03:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,37,1,False,3
2820,2006-10-03 04:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,60,1,False,4
2820,2006-10-03 05:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,204,1,False,5
2820,2006-10-03 06:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,663,1,False,6
2820,2006-10-03 07:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1333,1,False,7
2820,2006-10-03 08:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1193,1,False,8
2820,2006-10-03 09:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1341,1,False,9
2820,2006-10-03 10:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1128,1,False,10
2820,2006-10-03 11:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1188,1,False,11
2820,2006-10-03 12:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1298,1,False,12
2820,2006-10-03 13:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1274,1,False,13
2820,2006-10-03 14:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1519,1,False,14
2820,2006-10-03 15:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1990,1,False,15
2820,2006-10-03 16:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1999,1,False,16
2820,2006-10-03 17:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1922,1,False,17
2820,2006-10-03 18:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2048,1,False,18
2820,2006-10-03 19:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1189,1,False,19
2820,2006-10-03 20:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,876,1,False,20
2820,2006-10-03 21:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,785,1,False,21
2820,2006-10-03 22:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,594,1,False,22
2820,2006-10-03 23:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,297,1,False,23
2820,2006-10-04 00:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,105,2,False,0
2820,2006-10-04 01:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,64,2,False,1
2820,2006-10-04 02:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,37,2,False,2
2820,2006-10-04 03:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,43,2,False,3
2820,2006-10-04 04:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,72,2,False,4
2820,2006-10-04 05:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,189,2,False,5
2820,2006-10-04 06:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,683,2,False,6
2820,2006-10-04 07:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1325,2,False,7
2820,2006-10-04 08:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1136,2,False,8
2820,2006-10-04 09:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1316,2,False,9
2820,2006-10-04 10:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1170,2,False,10
2820,2006-10-04 11:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1180,2,False,11
2820,2006-10-04 12:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1336,2,False,12
2820,2006-10-04 13:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1317,2,False,13
2820,2006-10-04 14:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1441,2,False,14
2820,2006-10-04 15:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1963,2,False,15
2820,2006-10-04 16:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2089,2,False,16
2820,2006-10-04 17:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1891,2,False,17
2820,2006-10-04 18:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1998,2,False,18
2820,2006-10-04 19:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1228,2,False,19
2820,2006-10-04 20:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,871,2,False,20
2820,2006-10-04 21:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,852,2,False,21
2820,2006-10-04 22:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,630,2,False,22
2820,2006-10-04 23:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,297,2,False,23
2820,2006-10-05 00:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,163,3,False,0
2820,2006-10-05 01:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,84,3,False,1
2820,2006-10-05 02:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,47,3,False,2
2820,2006-10-05 03:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,49,3,False,3
2820,2006-10-05 04:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,64,3,False,4
2820,2006-10-05 05:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,192,3,False,5
2820,2006-10-05 06:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,659,3,False,6
2820,2006-10-05 07:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1261,3,False,7
2820,2006-10-05 08:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1148,3,False,8
2820,2006-10-05 09:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1415,3,False,9
2820,2006-10-05 10:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1282,3,False,10
2820,2006-10-05 11:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1241,3,False,11
2820,2006-10-05 12:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1337,3,False,12
2820,2006-10-05 13:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1320,3,False,13
2820,2006-10-05 14:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1399,3,False,14
2820,2006-10-05 15:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1961,3,False,15
2820,2006-10-05 16:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2124,3,False,16
2820,2006-10-05 17:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2210,3,False,17
2820,2006-10-05 18:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1961,3,False,18
2820,2006-10-05 19:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1313,3,False,19
2820,2006-10-05 20:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,875,3,False,20
2820,2006-10-05 21:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,848,3,False,21
2820,2006-10-05 22:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,640,3,False,22
2820,2006-10-05 23:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,311,3,False,23
2820,2006-10-06 00:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,126,4,False,0
2820,2006-10-06 01:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,68,4,False,1
2820,2006-10-06 02:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,61,4,False,2
2820,2006-10-06 03:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,57,4,False,3
2820,2006-10-06 04:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,85,4,False,4
2820,2006-10-06 05:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,172,4,False,5
2820,2006-10-06 06:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,622,4,False,6
2820,2006-10-06 07:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1263,4,False,7
2820,2006-10-06 08:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1297,4,False,8
2820,2006-10-06 09:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1309,4,False,9
2820,2006-10-06 10:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1203,4,False,10
2820,2006-10-06 11:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1279,4,False,11
2820,2006-10-06 12:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1358,4,False,12
2820,2006-10-06 13:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1401,4,False,13
2820,2006-10-06 14:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1533,4,False,14
2820,2006-10-06 15:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2048,4,False,15
2820,2006-10-06 16:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2147,4,False,16
2820,2006-10-06 17:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,2138,4,False,17
2820,2006-10-06 18:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1985,4,False,18
2820,2006-10-06 19:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,1373,4,False,19
2820,2006-10-06 20:00:00,-37.79478475409836,145.0304650819672,EARL_ST SE of PRINCESS_ST,814,4,False,20
