epoch,train_loss,val_loss
1,0.03922626763463966,0.00838067103177309
2,0.011714127469098284,0.00498786848038435
3,0.006909464419420276,0.002511334838345647
4,0.00550773418656299,0.001713391044177115
5,0.004773915815536702,0.0017758486792445183
6,0.0037286947592205947,0.0012005745666101575
7,0.0037061205034011175,0.0021306441631168127
8,0.0035155118010672076,0.0012963335029780865
9,0.0030293994516666445,0.0020417971536517143
10,0.0027347824957576535,0.0010425205109640956
11,0.0029249629153618737,0.0014043133705854416
12,0.0026886638176317015,0.00221854355186224
13,0.0027538091406255722,0.0011677888687700033
14,0.002696931197692359,0.001187757821753621
15,0.002361226333526983,0.0017780170310288668
16,0.002360372724647205,0.0012182163773104548
17,0.0021774583636590887,0.0010060925269499421
18,0.002226684025363139,0.0009764580754563212
19,0.002210914828104987,0.0011362257646396756
20,0.0024693202567360704,0.0018098204163834453
21,0.0020515393162707962,0.0010774872498586774
22,0.0021026713869697045,0.0009939890587702394
23,0.0018881677090012957,0.0016026743687689304
24,0.00215307754069005,0.0009159683249890804
25,0.0020725916949145143,0.0015317657962441444
26,0.00190123736522057,0.0016609621234238148
27,0.001901948813437706,0.0010541013907641172
28,0.0017778951719048478,0.002612899988889694
29,0.0020885805235362595,0.0018049285281449556
30,0.0020451849300621282,0.0017372342990711331
31,0.0017866616687988715,0.0008355707977898419
32,0.0017363280695419582,0.000949844834394753
33,0.001924592330830083,0.0013525167014449835
34,0.0017500882949827918,0.0009642427903600037
35,0.0018130680777147293,0.0011509303003549576
36,0.0017630162543528492,0.0009236875921487808
37,0.0016233079294334092,0.0014747526729479432
38,0.0016469608702223807,0.0021613892167806625
39,0.001588465437100875,0.0022369215730577707
40,0.0016668325766832346,0.0008977638208307326
41,0.0018130654324999167,0.0007871302659623325
42,0.0015423660691354483,0.0012427596375346184
43,0.0015071034117320936,0.0008346324902959168
44,0.001553369203715452,0.0017373748123645782
45,0.0016677046919034587,0.0013969176216050982
46,0.001607956989328303,0.0009142520721070468
47,0.0015826851992483532,0.0007631623302586377
48,0.0015949186405152201,0.0024252894800156355
49,0.0014989153585500186,0.0008400293299928308
50,0.0015812043196684312,0.0010868068784475327
51,0.0015223475555623217,0.0011138356057927012
52,0.0015540325326756353,0.0007352024549618363
53,0.0014904495753673098,0.0016220413381233811
54,0.0015437924247678546,0.0009987431112676859
55,0.0015049001667648554,0.0017589550698176026
56,0.0015025165824530025,0.0007570654852315784
57,0.0013018001613783695,0.0007258342229761183
58,0.0014323671413068143,0.0008789628045633435
59,0.0013516606903442787,0.0016149388393387198
60,0.0014026210576828038,0.0007362387841567397
61,0.0013714702827634202,0.0009866236941888928
62,0.0013993133472958727,0.0014789324486628175
63,0.001380733461932294,0.0009332628105767071
64,0.0013070277507520383,0.0007400343311019242
65,0.0015160263236981655,0.0009393712971359491
66,0.0013178520307447466,0.000995208858512342
67,0.0012788309185351762,0.0006853824597783387
68,0.0014169682200724585,0.0007123559480533004
69,0.0013568357274394542,0.0007731750374659896
70,0.0012661786057010648,0.001051336876116693
71,0.0013337990131399166,0.0009043229511007667
72,0.00128746170011009,0.0008730387198738754
73,0.0011980631328668326,0.0008674431592226028
74,0.0012653584486716205,0.0008572562364861369
75,0.0013052128331129632,0.0007692263461649418
76,0.0011716523828605812,0.0007072465377859771
77,0.0013694372065069656,0.0008252628613263369
