epoch,train_loss,val_loss
1,0.040313565364432716,0.017586294561624527
2,0.010145078819718153,0.006727148778736591
3,0.00492662755912909,0.003952703904360533
4,0.0031612806376956756,0.0024236715398728848
5,0.0024049979346316484,0.0016231730114668608
6,0.0017953488535972105,0.0011878913501277566
7,0.0015964399947459617,0.001414930447936058
8,0.0014560427193322943,0.000917589059099555
9,0.0012388819281662267,0.0010239944094792008
10,0.001216137444504374,0.0007718306733295321
11,0.0011716702230466856,0.0008309194236062467
12,0.00109284206955058,0.0007245331071317196
13,0.0010924180442955169,0.0007204851135611534
14,0.0009867932235393378,0.0007451575365848839
15,0.0011755202652975207,0.0008395650656893849
16,0.0010506119837777482,0.0007633265922777355
17,0.0009992593393054984,0.0007646699086762965
18,0.001009238032912392,0.0007648990140296519
19,0.0010157179859806857,0.0006943854386918247
20,0.0008845489960910368,0.0007526333793066442
21,0.0010601450644788287,0.0009261425584554672
22,0.0009332957593465431,0.0007233171490952373
23,0.0008891260243087475,0.0007121025701053441
24,0.0009324167197244981,0.0006883868481963873
25,0.0008828763860196525,0.0006671324372291565
26,0.0008907736960931548,0.0006804777658544481
27,0.000883896956183312,0.0007280772551894188
28,0.000821907369841245,0.0007525112014263868
29,0.0008434054948988237,0.0005962706636637449
30,0.0007760555225624037,0.0006103641935624182
31,0.0007870115112468955,0.0006405413732863963
32,0.0007703767646850633,0.0007392290281131864
33,0.0008048965449681476,0.0008924569119699299
34,0.0008166332739324028,0.0005803781095892191
35,0.0007775323539380989,0.0006427982589229941
36,0.000761998578950408,0.0006411587819457054
37,0.0007588493601707299,0.0005953460931777954
38,0.0007227826235254132,0.000550950295291841
39,0.0007406622610269262,0.0005933335050940514
40,0.0008014359826495546,0.0006013871752656996
41,0.0008477918255800706,0.0007615427603013813
42,0.0007010541601283919,0.0005511018680408597
43,0.0007167025811098043,0.0006153022986836731
44,0.0007215962520734008,0.0006134287104941905
45,0.0007004274086775406,0.000599920516833663
46,0.000650767672581539,0.0005150178330950439
47,0.0007604939303183485,0.0005695644649676979
48,0.0006855587305922416,0.0005070973420515656
49,0.000678854513107725,0.0006953011034056544
50,0.0006839004437631321,0.0005424606497399509
51,0.0006156505722116442,0.000545366492588073
52,0.0006767542215548308,0.0005800354410894215
53,0.0006284984678680462,0.0005117266555316746
54,0.0006404046199306668,0.0005225076456554234
55,0.0005964795326156217,0.0004886857932433486
56,0.0006095960021152028,0.00047994652413763106
57,0.000632282168168338,0.00048626624629832804
58,0.0006172451191112429,0.0005733210127800703
59,0.0005993722556417601,0.0004838990280404687
60,0.0006104300924879868,0.0004762215248774737
61,0.0006236554468087557,0.0005524969892576337
62,0.0006471124823234738,0.0004926026449538767
63,0.0006020041138750487,0.0006758293020538986
64,0.0006080830914600353,0.0006210017600096762
65,0.0006141067609109635,0.0006313208141364157
66,0.0005989706722117723,0.0004861174966208637
67,0.0005756472888779605,0.0006533499108627439
68,0.0006236785672612429,0.00047008463297970593
69,0.0005737548945323815,0.0005043496494181454
70,0.0006119912238015482,0.0005072265048511326
71,0.0005597604313007895,0.00043901929166167974
72,0.0005746292165620992,0.0004838801978621632
73,0.0005797697245032482,0.0004465220554266125
74,0.0005577289007811083,0.0004999467055313289
75,0.0006013467061584668,0.0005261736805550754
76,0.0005486496684459289,0.0005283639766275883
77,0.0005398405305135788,0.0006242358940653503
78,0.0005572621000557398,0.00044876846368424594
79,0.0005277984545543967,0.0004491479485295713
80,0.0005362049710201395,0.00044588345917873085
81,0.0005509700265339767,0.0004514492175076157
