epoch,train_loss,val_loss
1,0.0239378273420568,0.005263037513941526
2,0.004421514628957662,0.0026834560558199883
3,0.0029174897631275513,0.0017565214075148106
4,0.0021547419665795234,0.0011877069482579827
5,0.0018359414275942577,0.0013094012392684817
6,0.0018942193091211338,0.001994058722630143
7,0.0018773154246561703,0.0009623694350011647
8,0.0013887430753721486,0.0008521816926077008
9,0.0014214484143026528,0.0011019498342648149
10,0.0013870513177521172,0.0008759517804719508
11,0.0012414495152096071,0.0009423040901310742
12,0.0012670236552828952,0.0010317229898646474
13,0.0013049624681044075,0.0007789582014083862
14,0.001217527916499724,0.0008306785020977259
15,0.0011362547585223285,0.0009178123436868191
16,0.0011362018606935937,0.0007900574128143489
17,0.0011607756901029793,0.0009800706757232547
18,0.0012525520278214818,0.0007766627823002636
19,0.0011741890773428456,0.0007593078189529479
20,0.001207242708741909,0.000754438922740519
21,0.0011701984247857971,0.0008207235368900001
22,0.001072195290203487,0.0007950658327899873
23,0.0010719865335092422,0.0008105511660687625
24,0.00106917733478079,0.000923951854929328
25,0.0010765847525492842,0.000764105177950114
26,0.0010428342645773516,0.0007424491923302412
27,0.0010989250805568955,0.0007417044253088534
28,0.0009973462068638395,0.0007309634820558131
29,0.0010364136588390147,0.0008002768736332655
30,0.0010522842141134398,0.0007295124814845622
31,0.0010123830889203838,0.0007600734243169427
32,0.001015475307155164,0.0007234294316731393
33,0.0009693615166248665,0.000718499708455056
34,0.0010690302657340432,0.0007637222879566252
35,0.001003806489438469,0.0007357985014095902
36,0.0009706807147253245,0.0007041636854410172
37,0.0009555119147065967,0.000703673402313143
38,0.0009354207579726501,0.0007520338403992355
39,0.0009812870421372945,0.0008287570090033114
40,0.0010201570047583017,0.0006533414125442505
41,0.0009419170110338619,0.0006783935241401196
42,0.0009407525409072165,0.0007241604616865516
43,0.0009714000999727952,0.0008136190590448678
44,0.000938901477234645,0.0007378214504569769
45,0.0009471007335435836,0.0006692095194011927
46,0.0009063420459694628,0.0007038956391625106
47,0.0009225295368759405,0.0006836166139692068
48,0.000901184276223094,0.0006288794102147222
49,0.0009149295261262783,0.0006616252940148115
50,0.0008722129555064298,0.0006993439747020602
51,0.0008417680380969412,0.0007094043539837003
52,0.000863623115167554,0.0006781072588637471
53,0.0008356791236326986,0.0006056934944353998
54,0.0008284540986457455,0.0006408249028027058
55,0.0008187677617931354,0.0006140550249256194
56,0.0008620927988048938,0.000727018981706351
57,0.0008553716281081535,0.0005926826852373779
58,0.0008421969754318337,0.0006893148529343307
59,0.0007989707334514057,0.0005882594850845635
60,0.0008590771633732532,0.0006211628206074238
61,0.0008250251149071292,0.0006862612208351493
62,0.0008344715724455281,0.0006462717428803444
63,0.0008356851781533646,0.000693391019012779
64,0.0008020892384506407,0.0005835949559696019
65,0.0008335912938318437,0.0006146857631392777
66,0.0009404009527763322,0.000667594198603183
67,0.0007849525602992684,0.0006559164612554014
68,0.0007694612150006588,0.000616431818343699
69,0.0007828916233616867,0.0006185891106724739
70,0.0008174202068605357,0.000598497805185616
71,0.0008104195950427166,0.0005880899843759835
72,0.0008067476409783084,0.0006176313036121428
73,0.000770038787445556,0.0005552035290747881
74,0.0007670875888184778,0.0006185657694004476
75,0.0008038523702120911,0.0005405300762504339
76,0.0007710075273828966,0.0006167503306642175
77,0.0007713045698538837,0.000589096627663821
78,0.0007781822202978508,0.0007409303798340261
79,0.0007643724023918843,0.000556678045541048
80,0.0007594763975782645,0.0005367359844967723
81,0.000730628709471415,0.0005821348167955875
82,0.0007408584989163847,0.000618735677562654
83,0.000804011153319614,0.0005686285439878702
84,0.0007707933689253257,0.0007433839491568506
85,0.0007173983853251215,0.0005442037945613265
86,0.0007479419060502319,0.0006718477234244347
87,0.0007115375672814451,0.0007003836799412966
88,0.0007661291890563296,0.000574808451347053
89,0.0007358478291684554,0.0005344387027435005
90,0.000735098065989506,0.0005726302042603493
91,0.0006981517284339856,0.0007310339715331793
92,0.0007481060456484556,0.0005361553048714995
93,0.0007047843819092367,0.0005115363746881485
94,0.0007236171763257257,0.0005756655009463429
95,0.0007284222545364635,0.0005661319009959698
96,0.0007241066329972079,0.0005551520735025406
97,0.0007449653404321344,0.0005214426782913506
98,0.0006485631114744123,0.0005538471159525216
99,0.0006864966777530277,0.0006573269492946565
100,0.0006852518219227296,0.0005081997369416058
