epoch,train_loss,val_loss
1,0.030284077173010224,0.009077281691133976
2,0.008655625336345226,0.002959473989903927
3,0.005093532784413251,0.0019108908018097281
4,0.0047079694109954055,0.0017314559081569314
5,0.0037744243588623784,0.0015840270789340138
6,0.0031190459719962543,0.0017408119747415185
7,0.0026387980019318916,0.0011614327086135745
8,0.002518315278437166,0.0009466669289395213
9,0.0018840242206813796,0.0015902367886155844
10,0.001892710760575793,0.0010073160519823432
11,0.001751253461753506,0.0010401153704151511
12,0.0017106144574456036,0.0007735177641734481
13,0.0017134155191126325,0.0008404660038650036
14,0.001553930451221291,0.0009130448452197015
15,0.0014736772919561538,0.0007506660185754299
16,0.0013897738055444308,0.0008289495599456131
17,0.0015072060734151848,0.0007180232205428183
18,0.0012325560868096848,0.0007154621998779476
19,0.00124155483365665,0.0013094355817884207
20,0.0011576774312064997,0.0009716571657918394
21,0.0010867273501519645,0.0009032150264829397
22,0.0010534388891842571,0.0005426542484201491
23,0.0011090776746323894,0.000979966833256185
24,0.0011043902874613802,0.0006656888872385025
25,0.0010162063440980597,0.0012367820600047708
26,0.001121386508679106,0.0006301479297690094
27,0.0009624994838506811,0.0006862583104521036
28,0.0009054156280832277,0.00047598793753422797
29,0.0011250405440232643,0.0008414513431489468
30,0.0011462661865470369,0.0005205625202506781
31,0.0008956231380118027,0.0004974717739969492
32,0.000990825021521203,0.001130761462263763
33,0.000845457892402977,0.000511092715896666
34,0.0008258140278196642,0.000510075013153255
35,0.0008133929573916017,0.0006349262548610568
36,0.0007656654874269392,0.0007249721675179899
37,0.0007803885724454645,0.0005574768874794245
38,0.0008241992985685577,0.000847906107082963
