epoch,train_loss,val_loss
1,0.010102290113175672,0.0046324231661856174
2,0.0034099282449229604,0.0016009517712518573
3,0.0012924887409936341,0.0007405480137094855
4,0.0010641369606471723,0.0006430661305785179
5,0.0008358282904650661,0.000568382500205189
6,0.0007984485054048636,0.0005245741922408342
7,0.0007302438584341121,0.00048760860227048397
8,0.0006939803521769742,0.0004753829271066934
9,0.0006572968365314106,0.0004411793779581785
10,0.0006343231066167059,0.0004336120036896318
11,0.0006162608180949021,0.00048328659613616765
12,0.0006058481480327568,0.0004995125927962363
13,0.0005887604733404245,0.00043310626642778516
14,0.0005521428071901143,0.00040231875027529895
15,0.0005601031640138004,0.00040354591328650713
16,0.0005368737906720194,0.00042208493687212467
17,0.0005323043992070274,0.00043799675768241286
18,0.0005552980088857964,0.0004086760454811156
19,0.0005556832364250329,0.00039569049840793014
20,0.0005510105342153342,0.000406292820116505
21,0.000524013129983186,0.0003826957254204899
22,0.0005380524158854747,0.00038080528611317277
23,0.0005285493490870096,0.0003825736348517239
24,0.0005088693657261689,0.0004282055888324976
25,0.000518299362507634,0.00044155458454042673
26,0.0005679154114442922,0.00040294547216035426
27,0.0004906077118080464,0.0004015679587610066
28,0.000500915320045019,0.0003826297470368445
29,0.0004945120687359974,0.00042079316335730255
30,0.0005019995721615111,0.0003838498378172517
31,0.0004959773458910012,0.000396441959310323
32,0.00047774579480386504,0.0003737361403182149
33,0.0004577985412666633,0.0004608965537045151
34,0.0004848967152019401,0.0004214887449052185
35,0.00048342252765516084,0.0003970491234213114
36,0.0004705675156502467,0.000399583310354501
37,0.0004735467114692761,0.00040138940676115453
38,0.000472049860584934,0.00038953800685703754
39,0.00047814017942448753,0.0003566352534107864
40,0.00046215009287051443,0.00038988806772977114
41,0.00045635626283622093,0.0004055630706716329
42,0.0004681974565351589,0.0003789110924117267
43,0.0004627926620222362,0.0003696154453791678
44,0.00048603641150134897,0.00033915406675077975
45,0.00044529919585560465,0.0003490665112622082
46,0.00046564488637534576,0.0003434194077271968
47,0.0004351506555279244,0.0003391977516002953
48,0.0004609164565668574,0.00032957689836621284
49,0.0004403382994323259,0.00034396699629724026
50,0.0004317017576088094,0.0003503265033941716
51,0.0004526684645079224,0.0003562153724487871
52,0.0004281990919798051,0.00038717687129974365
53,0.0004287399159881124,0.0003605999518185854
54,0.0004206714333526583,0.00037479063030332327
55,0.0004331750036697716,0.00033304927637800574
56,0.00043227599396939494,0.0003157580504193902
57,0.00041152545623296486,0.000350357498973608
58,0.0004310497036111349,0.0003340661933179945
59,0.0004167149262872362,0.00032897680648602545
60,0.0004269484892979057,0.0003399047127459198
61,0.0004282671371973785,0.00037419478758238256
62,0.00039998356078285724,0.0003616651811171323
63,0.00038846771395395675,0.0003389655612409115
64,0.00038105795402005905,0.00033478057594038546
65,0.00038745071824883954,0.000334240059601143
66,0.0004271538514691952,0.00031009723898023367
67,0.0004108097309076656,0.00040377804543823004
68,0.0003798469644232047,0.00030974289984442294
69,0.00039090810871187834,0.00031436182325705886
70,0.0003878462074291227,0.00031313212821260095
71,0.0003944310657162633,0.00031592915183864534
72,0.0003944603653046273,0.00030356631032191217
73,0.00040498100237787833,0.00031946611125022173
74,0.00039837256767823995,0.0003044679178856313
75,0.00038940072755351486,0.00029231965891085565
76,0.0003782923525986483,0.00032317920704372227
77,0.0003646639303215558,0.00040958801400847733
78,0.00036223245796651414,0.0002882585977204144
79,0.0003936084692776647,0.00031304865842685103
80,0.000372277212648889,0.0003004924510605633
81,0.0003876090562525427,0.0002930529008153826
82,0.00035915506212779927,0.0002847189025487751
83,0.0003670338995843416,0.0003035595582332462
84,0.00036296855470272784,0.0003055022098124027
85,0.0003785731713010353,0.00029947550501674414
86,0.00037771973173163594,0.0003102564951404929
87,0.0003690986796134403,0.000327089277561754
88,0.00036376626932963966,0.0003060658636968583
89,0.00035182733480478565,0.0003184243687428534
90,0.00035923163638457595,0.00031559335184283555
91,0.0003643115390635406,0.0003516446449793875
92,0.00036385530972712866,0.0003101381298620254
