epoch,train_loss,val_loss
1,0.05306503938008395,0.005993152968585491
2,0.01135173582634519,0.003978318069130182
3,0.007295810214672533,0.0025561468210071325
4,0.005924511142814207,0.0020641637966036797
5,0.0043797059028985955,0.003039880422875285
6,0.004492169024334068,0.0024266003165394068
7,0.0035529297181508606,0.0025513526052236557
8,0.0036963155855321223,0.0025802855379879475
9,0.003339308360221958,0.0016238826792687178
10,0.0029461554007693415,0.0019851811230182648
11,0.0029911594576246684,0.0014765628147870302
12,0.0029697209810985933,0.0012312803883105516
13,0.002517982648449048,0.0015579244354739785
14,0.0024624167246714472,0.0012063096510246396
15,0.002371066015228511,0.001465242588892579
16,0.002411996382140806,0.0015148526290431619
17,0.0025673831243895823,0.0012764696730300784
18,0.002663910416664467,0.001185842091217637
19,0.0022733768056486807,0.0012913234531879425
20,0.002126529982816132,0.0009858045959845185
21,0.0021333960827351326,0.001153467921540141
22,0.0023940933539369513,0.0015640778001397848
23,0.0023612825990846705,0.001264656544663012
24,0.0018831421990716268,0.0012466786429286003
25,0.0019436115010951955,0.001141103683039546
26,0.0019136231202292182,0.0012559783644974232
27,0.0018490552033726421,0.0009596230811439455
28,0.001901024909106098,0.001114988699555397
29,0.0018282793776413042,0.0022723921574652195
30,0.00173179426005051,0.002432297682389617
31,0.0018583925649715914,0.0009306160500273108
32,0.0018877981864433321,0.0018501414451748133
33,0.0016935007509938072,0.0014567740727216005
34,0.0016669909772832716,0.0010421063052490354
35,0.0019078778356151093,0.0010466815438121557
36,0.001754437512274654,0.0019351360388100147
37,0.001616471406397602,0.0012033380335196853
38,0.0016542845701296178,0.0012678211787715554
39,0.0014337353096047919,0.0010632798075675964
40,0.0018629197738990778,0.0013943312224000692
41,0.001680727671122267,0.001232077251188457
